_ds,row,sentence,word_count,char_count,comma_count,avg_word_len,has_I,has_we_our,modal_verb,opinion_verb,hedge,future_marker,conditional,subordinator,passive_voice,enumeration,pronoun_it_they,nominalization,question,imperative_start,fragment,proper_noun_density
K1,475,"As part of the package, Brown announced a new child care program and a â€œNew Deal"" jobs program to help people move into work",24,126,1,4.083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
K1,476,"The cuts, and the new programs, are scheduled for implementation in April.",12,74,2,5.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
K1,478,One in 3 children in Britain are born out of wedlock,11,52,0,3.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091
K1,479,"On December 8th, Blair launched a new ""Social Exclusion Unit"" intended to prevent the further development of an underclass",19,122,1,5.2631578947368425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15789473684210525
K1,482,Currently they are able to collect benefits until their youngest child is 16,13,76,0,4.769230769230769,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
K1,488,Welfare reform in Britain appears to be more directly motivated by budget issues than in U.S.,16,93,0,4.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0625
K1,490,"At end of September, Blair gave first address to Labour's annual conference",12,75,1,5.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08333333333333333
K1,493,"This includes many unemployed men with'redundant' skills,  e.g steel workers and miners.",12,88,1,5.916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,495,(2) Job Connection See descriptions (3) Anne Arundel Job I below Center See descriptions below,15,94,0,4.933333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5333333333333333
K1,500,"(2) Anne Arundel Job Center: one-stop shop with strong work first message, universal access for job seekers and employers",19,121,1,5.105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15789473684210525
K1,503,"Caseload Moderate but Large caseload reduction accelerating caseload I reduction (58% reduction (30% since I since 1/93, 33% 1/93, 21% since since 8/96) 8/96)",24,158,2,4.208333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08333333333333333
K1,506,Rural Scott C urban Indiana generally strong economy.,8,53,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
K1,508,ADDITIONAL INFORMATION ABOUT SITES: MARYLAND (1) The state has a contract with Giant Foods to train and place approximately 80 people,21,133,0,5.095238095238095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14285714285714285
K1,509,"To date, Giant has hired 45 welfare recipients",8,46,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125
K1,510,"This is a partnership between Giant, the PIC, and the local welfare office in Prince Georges County",17,99,2,4.764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17647058823529413
K1,511,Giant provides the PIC with hiring requirements,7,47,0,5.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,512,The local welfare office identifies possible candidates and does initial screening and selection,13,96,0,6.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,513,Those who meet criteria go to PIC for a two week pre-employment training,13,72,0,4.538461538461538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K1,514,Giant hires and provides 6 weeks of paid on the job training (funded by the state),16,82,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,515,"Individuals are hired as cashiers, pharmacy and bakery clerks, and meat wrappers, as union employees with full benefits and wages commensurate with others in the food industry",27,175,3,5.407407407407407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K1,516,"A job coach is available to help people succeed on the job and work with the local welfare agency to solve problems, arrange support services, etc",26,146,2,4.576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,517,The fact that individuals are welfare recipients is kept confidential and invisible to other employees,15,102,0,5.866666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,519,Site information: training takes place at Giant's training facility in Greenbelt MD,12,83,0,5.833333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08333333333333333
K1,520,Welfare recipients participate in the same training as other new hires,11,70,0,5.454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,522,(2) Anne Arundel County has a one-stop job center that has gotten a lot of positive attention,17,93,0,4.294117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17647058823529413
K1,523,It integrates the Department of Labor's automated job bank and social services at one site and provides lots of flexibility to provide whatever services people need to get employed and leave welfare,32,198,0,5.1875,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.03125
K1,524,The center serves as a single point of contact for any job seeker (welfare or not),16,82,0,4.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,526,"(3) The Job Connection is a public-private partnership with local departments of welfare, small businesses, local chambers of commerce and APG (a national consulting firm that supports small businesses}",29,202,2,5.724137931034483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10344827586206896
K1,528,The project has been operating for several months,8,49,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,529,Small businesses notify the Job Connection (via a 1-800 number) when they have a vacancy,15,88,0,4.466666666666667,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.13333333333333333
K1,530,"The Job Connection geocodes the job location, and provides geocoded information about nearby supportive services, i.e child care and transportation",20,147,2,6.25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.1
K1,531,"They then fax this information to the local welfare department, who has 72 hours to respond with job candidates",19,111,1,4.7368421052631575,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0
K1,532,"Once someone is hired, APG and the Chamber help the small business qualify for federal and state tax credits.",19,109,1,4.684210526315789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
K1,533,"Site information: The Job Connection is based in Columbia, MD",10,61,1,5.0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.3
K1,534,Most of the work at the site is â€˜virtual'--i.e by phone and fax,13,65,0,3.5384615384615383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,537,These are one-stop employment centers for job seekers and employers,10,67,0,5.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K1,538,"They are each operated by a different private contractor (Goodwill, YW Works, Opportunities Industrialization Center, Maximus, and United Migrant Opportunity Service)",21,166,4,6.666666666666667,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.23809523809523808
K1,539,The Private Industry Council of Milwaukee serves as the W-2 Contracts Administrator and coordinator for all 5 contractors.,18,122,0,5.611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
K1,540,"NOTE: a British parliamentary delegation recently visited Wisconsin, and representatives from Blair's administration attended a recent trans-Atlantic seminar on welfare reform sponsored by Hudson Institute.",25,206,1,7.08,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.08
K1,541,INDIANA Indiana is proud of several welfare reform initiatives,9,62,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
K1,542,"While it is not a county-administered welfare system, there is a strong emphasis on devolution and local involvement in planning and designing welfare reform",24,157,1,5.5,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0.0
K1,543,"Funds are provided to support local initiatives, particularly to build community supports to ensure that people leaving welfare are successful in maintaining employment and self-sufficiency",25,189,1,6.52,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.0
K1,544,The state feels it has successfully gone through the culture change to work first (confirmed in a recent Abt evaluation),20,120,0,4.95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.05
K1,546,They are focusing on life long learning and increasingly partnering with businesses to address the longer term self-sufficiency issues,19,134,0,6.052631578947368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K1,548,They have just launched a major public-private partnership on child care with large companies putting private dollars into a fund to support child care initiatives around the state (not restricted to current/former welfare recipients),34,234,0,5.794117647058823,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K1,549,Indiana has transferred $62 million in TANF savings to the CCDF to boost child care funds available for working families,20,120,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,550,"Like many places, Indiana finds transportation to be a major challenge",11,70,1,5.363636363636363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091
K1,551,"The state is about to award $5 million in â€˜barrier bustingâ€™ grants to localities, with about 85% of the grants focusing on transportation",23,141,1,4.6521739130434785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K1,554,FYI: A class action suit on family cap was recently filed in Indiana.,13,69,0,4.230769230769231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K1,559,Florida has invested significant state funds in child care and has a Child Care Purchasing Pool to provide subsidies to low-income working parents who would otherwise be on waiting lists,30,186,0,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333
K1,560,Public funds are matched dollar for dollar with privates local fensls .,12,71,0,4.916666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K1,561,"Just a heads up...I ran into Nicholas, public policy editor for the Financial Times of London, at the NGA policy forum last week",23,128,2,4.391304347826087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08695652173913043
K1,563,Apparently Timmins had arranged an interview for Balz with Tony Blair or some high level British official and now Balz is trying to reciprocate,24,143,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
K1,568,"Many of the men are structurally employed, i.e laid off steel workers whose skills have become â€˜redundantâ€™.",17,111,1,5.0588235294117645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K1,570,Currently they are able to collect benefits until their youngest child is 16,13,76,0,4.769230769230769,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
K1,577,"Working through partnerships established by their agencies, Federal employees tutor, purchase equipment, and hold career days.",16,126,3,6.6875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0625
K1,578,"MONDAY SPEECH AT SUMMIT When you laid out your original vision of national service back in 1992, you set forth two fundamental principles that captured the public imagination: first, that all young Americans willing to give something back should have the chance to get help for college; and second, that we should challenge those young people to help solve our toughest problems, â€œas teachers, police officers, child care workers -- doing work our country desperately needs,â€ as you said in the first Georgetown speech.",84,523,7,4.976190476190476,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0.03571428571428571
K1,585,"Thanks to your income-contingent loan program and to earlier changes allowing loan deferments for service, students can already take advantage of reduced loan payments if they take low-paying service jobs, and can take time off for service without having to begin repayment of their loans",45,288,2,5.333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
K1,587,The only remaining barrier is the interest that accumulates on unsubsidized loans during the period of service,17,110,0,5.529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,588,The cost of having the Federal government pay that interest is minimal -- $7 million over 5 years,18,97,0,4.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05555555555555555
K1,592,"The Police Corps was created in your 1994 Crime Bill to increase the number of community police officers with advanced education and training, and was one of your pledges during the 1992 presidential campaign",34,208,1,4.882352941176471,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11764705882352941
K1,593,The Police Corps offers educational assistance to qualified college students who commit to enter the police after graduation and serve in the force for at least four years,28,171,0,5.142857142857143,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.07142857142857142
K1,594,"Students accepted into the Police Corps receive up to $7,500 in educational assistance for up to four years of undergraduate study",21,130,1,4.9523809523809526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09523809523809523
K1,595,"In addition, Corps recruits receive 16 weeks of rigorous training to help make them effective community police officers",18,119,1,5.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.05555555555555555
K1,596,"As an incentive to police departments to take recruits, state and local law enforcement agencies receive cash assistance for employing Police Corps officers -- $10,000 per participant for each year of the recruitâ€™s service.",34,225,2,5.235294117647059,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.058823529411764705
K1,597,"This announcement nearly triples the number of states that will receive Police Corps funds, from 6 to 17 states, and is double the funding appropriated in FY 1996 for the program",31,178,2,4.483870967741935,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.06451612903225806
K1,599,Your FY 1998 budget contains $20 million in funding for Police Corps.,12,69,0,4.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333
K1,607,"Over the next decade, the nation will need to hire some 2.3 million teachers",14,76,1,4.214285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
K1,610,These types of communities face the greatest difficulties in attracting and retaining qualified teachers,14,104,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,611,"Urban areas in particular receive significantly fewer applications for positions than neighboring suburban districts, and attrition rates in urban areas can often reach 30% to 50% in the first five years",31,203,1,5.354838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,612,"They are therefore most likely to fill classroom vacancies with teachers who lack preparation, donâ€™t meet licensure requirements, or who are teaching outside their field",25,171,2,5.68,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0
K1,613,"As a result, the students in these communities -- who need the most qualified teachers in order to meet higher academic standards -- often get exactly the opposite in the classroom.",31,181,1,4.67741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,619,"one-year graduate fellowships for post-baccalaureate students, including recent liberal arts graduate and mid-career professionals seeking to enter teaching; stipends for teachersâ€™ aides and other education professionals seeking to move up a career ladder into full teaching positions;",37,287,1,6.54054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,625,This is approximately 17% of the estimated need in those communities,11,68,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,633,"The child care field has great difficulty attracting and retaining qualified workers, especially well-educated and trained workers who can go on to become leaders in the field",27,175,1,5.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,635,Yet very few of our most talented young people enter this field.,12,64,0,4.333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,637,It would be open both to those currently working in the field and to those seeking to enter,18,91,0,4.111111111111111,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K1,638,"Members of the corps would not get a stipend from AmeriCorps, but a scholarship of $4,725 a year for two years, which could be used either to repay existing student loans or to pay for further education",37,202,3,4.27027027027027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K1,645,"Agencies have identified over 40 initiatives where they will work with partners in the volunteer or service sectors to mentor and tutor kids, expand afterschool programs, and offer young people opportunities to serve",33,216,2,5.454545454545454,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
K1,647,FIRST LADY SPEECH AT CLOSING CEREMONY The First Lady will represent the Administration at the closing ceremony on Tuesday,19,121,0,5.421052631578948,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2631578947368421
K1,649,"Police youth academies are active in many Communities across the country. The structure and participants vary greatly from program to program, but each one is structured around creating constructive interactions between police and young people",35,243,1,5.914285714285715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05714285714285714
