<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|We also need to keep up with the changes in the agricultural marketplace,  and in our diets.|||0.864025176|0.48637202
D0|For inst ance, there have been dramatic changes in the produce department of the grocery store.|||0.697205305|0.020522747
D0|Thirty  years  ago,  most  produce  sections only had around a dozen items year round, increasing to as many as 50 in the summer.|||0.7917642|0.002470263
D0|Today, the chances are that there are 400 or more items in  the produce  section  and  they are there all year round.|||0.996192694|0.7084088
D0|Last year, 38 percent of the fruit and 12 percent  of the vegetables Americans ate were imported .|||-0.999869108|0.000340806
|||||
D0|We have changed  as well .|||-0.988722682|0.7066776
D0|Americans arc eating more fresh fruits and vegetables  than ever before, and our nation's health experts tell us we will live longer , better quality  lives  as a result.|||0.903146029|0.9079079
D0|Our  environment  is also changing.|||0.766459227|0.019092266
D0|"  We are finding "" new' ' exotic bugs such as cyclospora and E. coli 0 157: H7 on our food that once were not there ."|||-0.999628425|0.10426854
|||||
D0|We must ensure that these changes do not increase the risk to consumers of food borne illnesses.|||0.994509816|0.89498705
|||||
D0|Q. Is this a new issue for the Administration?|||-0.984806716|0.7537275
|||||
D0|A.  No, our actions are part of a continuing effort that has seen real accomplishment every year:|||0.99879539|0.9978229
|||||
D0|*   October, 1997 .|||-0.921236098|0.072538525
D0|President announces new initiative to enhance fDA  oversight over imported foods and to develop guidance on good agricultural and manufacturing practices for fruits and vegetables ;|||0.606444299|0.024715213
D0|to seek legislation to give FDA the same authority that USDA has to inspect imports;|||-0.968657076|0.01951044
D0|and to seek  funds to greatly  expand  FDA' s  inspection force.|||-0.530805767|0.001466585
|||||
D0|â€¢ January , 1997 .|||-0.981223106|0.020773966
D0|Administration announces comprehensive new initiative to improve the safety of nation ' s food supply detailing a $43 million food safety program, including measures to improve surveillance, outbreak response, education, and research.|||-0.595703185|0.049589
|||||
D0|"""'  August, 1996 ."|||-0.977708876|0.013934455
D0|President signs Safe Drinking Water Act of 1996.|||0.867522359|0.06110808
D0|The law requires drinking water systems to protect against dangerous contaminants like cryptosporidium , and gives people the right to know about contaminants in their tap water .|||0.96387589|0.018503724
|||||
D0|â€¢ August, 1996.|||-0.977292299|0.023638958
D0|President signs Food Quality Protection Act of 19 96, which streamlines regulation of pesticides by FDA and EPA and puts important new public-health protections in place, especially for children.|||0.982086182|0.35489774
|||||
D0|"""'  July,  1996."|||-0.948590934|0.017478216
D0|President  Clinton  announces  new  regulations  that  modernize  the nation ' s meat and poultry  inspection  system  for the first time  in 90 years.|||0.665654004|0.010371
D0|New standards  help prevent E.coli bacteria contamination in meat.|||0.997620404|0.028627
|||||
D0|â€¢ December, 1995.|||-0.91566354|0.052783135
D0|Administration issues new rules to ensure seafood safety.|||-0.967273712|0.24778172
D0|Utilizes HACCP regulatory programs to require food industries to design and implement preventive measures and increase the industries ' responsibility for and control of their safety assurance actions.|||0.997815609|0.9356277
|||||
D0|"""'  199 4."|||-0.515407979|0.089875974
D0|CDC embarks on strategic program to detect, prevent, and control emerging infectious disease threats, some of which are food borne, making significant progress toward this goal in each successive year .|||0.997582555|0.21384045
|||||
D0|â€¢ 1993 .|||0.995146573|0.67169636
D0|Vice-President ' s National Performance Review issues report recommending government and industry move toward a system of preventive controls.|||0.760617495|0.9933264
|||||
D1|I mentioned in Gene's office the other day an alternative approach to addressing the struggle to raise educational achievement in high poverty areas (urban or rural in my formulation);|1||-0.674112141|0.52370304
D1|this came out of the Education Branch's consideration of the Education Department FY 1999 Budget submission.|1||-0.966291666|0.97282404
D1|I had discussed this some with Mike Cohen earlier, and I had the benefit of attending one meeting with Mike and ED'S Tirozzi  and Johnson.|1||0.884379148|0.006976413
D1|Attached is a two-page draft summary of the OMB staff proposal.|1||-0.676949918|0.19424276
D1|It would: reinforce and support current programs, like Title I, by mainly providing sizable money awards for demonstrated progress in raising student achievement, not just providing more money for more plans for the same things schools are supposed to be doing with Goals and title I and IDEA, etc.;|1||-0.621199906|0.9915861
|||||
D1|"reach 50-100 districts or more, depending on award size; for current needs money, incorporate the now free-standing Obey grants in a way that supports base program goals, without generating a separate program unconnected to the Administration""s flagship efforts."|1||0.846886992|0.9982456
D1|pick up some ideas from the DPC/Education discussions.|1||0.988223672|0.29417843
|||||
D1|We propose to discuss this approach with Education next week as part  of Passback as an item for the Presidential Priorities Reserve.|1||-0.632358909|0.99956423
D1|We would appreciate the chance to go over it with you first to see how it looks to you compared to what you have been working on with Education.|1||0.986599803|0.99995005
|||||
D1|I am also sharing this draft with Mike Smith, since we seem to be chatting collectively about the education initiatives these days.|1||0.99252069|0.98632044
|||||
D1|As all of you probably are aware, the special provisions of VAWA for battered immigr Additionally, Bonnie says the Justice Dept. is supportive of remedies on this issue.|||0.855698645|0.98898125
|||||
D0|If there is no plan, could we have a discussion!|||-0.866104484|0.8809919
D0|thanks.|||0.986550331|0.5661136
|||||
D1|As all of you probably are aware, the special provisions of VAWA for battered immigrant women have been undercut by recent legislation.|1||-0.834024072|0.75172603
D1|A number of our congressional friends, especially those in the Congressional Women's Caucus, spoke of their concern about this during their one minute floor speeches prior to adjournment.|1||0.909081995|0.9832486
D1|"The advocacy groups are getting geared-up and are wanting relief on this issue and would like for the White House, the groups and our congressional friends to have a united front in getting this ""fixed"" before Congress reconvenes."|1||-0.993386567|0.059162084
D1|Bonnie Campbell and Janna Sidley have spoken with me about this but do not want to encourage the groups one way or the other until they know the White House plan.|1||-0.649821281|0.27255684
D1|Additionally, Bonnie says the Justice Dept. is supportive of remedies  on this issue.|1||0.966623247|0.63675857
D1|Please advise as to our plan.|1||0.659295857|0.04402363
|||||
D0|If there is no plan, could we have a discussion thanks.|||-0.7318753|0.99724007
|||||
D1|Andrea put together the attached one and a half page chart to show you two alternatives ways to link a proposal for 50,000 more housing vouchers to welfare reform.|1||-0.858646572|0.97656643
