<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|Today's directive and the resources proposed in the President's budget will help us get to zero tolerance for drugs in prison and to helps state to cut crime and recidivism linked to drug abuse.|||0.988889575|0.001330772
|||||
D0|Q. How is this different from previous actions taken by this Administration to address this issue?|||0.770178139|0.91013205
D0|Is this anything new?|||-0.987810493|0.4014596
|||||
D0|A. The President's action today builds on his strong record of accomplishment in this area.|||0.998244643|0.9982722
D0|In 1996, the President launched the first comprehensive effort to address the drug problem in our state criminal justice systems.|||0.989358187|7.59E-05
D0|President Clinton fought for and signed legislation to require states-- whose criminal justice systems house the vast majority of drug dependent offenders-- to drug test prisoners and parolees as a condition of receiving federal prison grants.|||-0.939150393|0.000310417
D0|Under the President's initiative, states must submit comprehensive plans of drug testing and intervention for prisoners and parolees by March 1, 1998 and implement them by September 1, 1998.|||0.966556311|3.06E-06
|||||
D0|Today's directive complements tlie President's earlier initiative by helping us to chart the states' efforts to reduce drug use and availability in their prisons.|||0.990826905|0.8229501
D0|The directive also makes more resources available to states to help them get the job done|||0.85432905|0.067992516
|||||
D0|The President has taken numerous other actions to combat the problem of drug abuse by offenders involved in the criminal justice system including: doubling the number of federal arrestees drug tested in 24 judicial districts;|||0.856734157|5.31E-08
D0|fighting to launch a $1 billion initiative to spread Drug Courts across the country;|||-0.812271714|1.53E-07
D0|and expanding drug testing, intervention and treatment in Federal prisons through his budgets and the 1994 Crime Act.|||0.958443046|1.28E-06
|||||
D0|Q. Is the federal government tracking the problem of drug use in its own prisons?|||-0.991041005|0.017751865
D0|What are you doing about the drug problem in federal prisons?|||-0.986841321|0.3466094
|||||
D0|A. Under the leadership of Attorney General Reno, the federal Bureau of Prisons is carrying out model programs in drug testing, drug treatment, and drug detection.|||0.982822835|0.000216561
|||||
D0|Drug Testing.|||-0.73843354|0.022724906
D0|In 1997, federal inmates were subject to 127,460 drug tests.|||-0.997189224|0.021047808
D0|Two percent of tests were positive, as compared to the 9 percent average for state correctional systems.|||0.967871249|0.002162616
D0|Prisoners testing positive for drugs are appropriately punished and follow up tests are scheduled regularly to ensure they stay clean.|||0.971292436|0.007891678
D0|Drug testing of correctional officers, and other selected employees is also an established policy in the Federal Bureau of Prisons.|||0.917427242|1.06E-08
|||||
D0|Drug Treatment.|||0.618329883|0.15136597
D0|In compliance with the 1994 Crime Law, drug treatment is provided to 100 percent of eligible inmates prior to their release from Bureau custody.|||0.945068359|1.97E-06
D0|In FY 97, nearly 31,000 inmates participated in Bureau treatment programs.|||-0.614257157|0.15723407
D0|The number of institutions offering residential treatment has grown from 32 to 42 since FY I 994.|||-0.860180438|0.9956579
|||||
D0|Drug Detection.|||0.995146215|0.07161783
D0|Innovative drug detection technology is being piloted at Bureau institutions.|||0.974349797|0.001073288
D0|The Office of National Drug Control Policy is working with the Bureau to provide the states with information on the best ways to keep drugs out of prisons.|||0.963128686|1.34E-07
|||||
D0|Q. Is this new reporting requirement for states on their prison drug problem tantamount to an unfunded mandate on states?|||-0.640083432|0.22831278
|||||
D0|A. No.|||-0.999797046|0.57852495
D0|By law, states must develop and implement plans for drug testing and intervention as a condition of receiving federal prison construction grants.|||-0.700882733|3.15E-05
D0|Today's action means that as part of those plans, states will need to add information on their existing prison drug use problem, and update that information annually.|||0.973839402|0.36969507
D0|All 50 state correctional systems conducted some form of drug testing on their inmates last year;|||0.613913894|3.56E-06
D0|yet no comprehensive data exists on the prevalence on drug use in state prisons.|||-0.98946476|0.008633629
D0|Anecdotal reports have shown that certain systems, such as the District of Columbia's corrections department, have had difficulty keeping drugs out of prisons.|||-0.993761837|0.17091174
D0|The baseline information they provide will help us to chart states' progress to reduce drug use and availability in their prisons.|||0.998256981|0.00370432
|||||
D0|In order to provide additional resources for states to promote coerced abstinence and zero tolerance for drugs, the directive calls on the Attorney General to develop legislation to allow states to use their federal prison construction and treatment funds to carry out all of these activities.|||-0.753187239|1.21E-05
|||||
D0|In addition, the President is proposing $197 million in FY 99 for a series of initiatives to help states promote coerced abstinence and treatment: I) $85 million for a new drug testing, sanctions, and intervention program for states and local criminal justice systems; 2) $30 million for Drug Courts; 3) $4. 7 million for the federal Operation Drug Test program; 4) $5 million for a juvenile justice demonstration program to combat teen drug use; and 5) $72 million to continue the Residential Substance Abuse Treatment in State Prisons program.|||0.637069702|6.57E-08
|||||
D0|Q. The President's directive asks the Attorney General to work with states to increase their penalties for smuggling drugs into prisons.|||-0.95367825|0.000359467
D0|Are there tough penalties for trafficking drugs into federal prisons?|||-0.99308151|0.000693845
|||||
D0|A. Yes.|||0.997355938|0.87137693
D0|The 1994 Omnibus Crime Act increased penalties for illegal drug use and smuggling drugs into Federal prisons.|||-0.759542346|1.52E-05
D0|For instance, drug trafficking in Federal prisons can now lead to imprisonment for up to 20 years for smuggling narcotics and methamphetamine, and up to 5 years for trafficking marijuana.|||-0.984182417|1.37E-09
|||||
D0|January 12, 1998 MEMORANDUM FOR THE ATTORNEY GENERAL SUBJECT: Zero Tolerance for Drug Use and Availability for Offenders|||-0.97874999|0.22228023
|||||
D0|Crime rates in this country have dropped significantly for 5 years, and the number of Americans who have used drugs is down nearly 50% from its peak 15 years ago.|||-0.983828843|1.29E-05
D0|Also, drug-related murders have dropped to their lowest point in a decade, and recent drug use surveys indicate that -- for the first time in years -- teen drug use is leveling off, and in some instances, modestly decreasing.|||-0.994855285|0.12939534
D0|All of this news is encouraging.|||0.993622482|0.001544615
|||||
D1|Nonetheless, much more can and needs to be done to continue to bring down drug use and increase public safety.|||0.740879595|0.8669852
D1|With more than half the offenders in our criminal justice system estimated to have a substance abuse problem, enforcing coerced abstinence within the criminal justice system is critical to breaking the cycle of crime and drugs.|||0.820126653|0.04472076
D1|My Administration consistently has promoted testing offenders and requiring treatment as a means of reducing recidivism and drug-related crime.|||0.986803114|0.077898264
D1|"We have worked to expand the number of Drug Courts throughout the country, increased the number of federal arrestees and prisoners who are tested and treated for drugs, and launched an innovative ""Breaking the Cycle"" initiative, which is a rigorous program of testing, treatment, supervision, and sanctions for offenders at all stages of the criminal justice process."|||0.987085521|4.37E-07
D1|And under your leadership, the Federal Bureau of Prisons provides models of excellence in drug detection, inmate testing, and drug treatment.|||0.998727262|6.97E-05
|||||
D1|We can do still more to enforce coerced abstinence among state prisoners, probationers, and parolees.|||-0.99844414|0.57518464
D1|When a drug user ends up in a state prison, we have a chance to break his or her addiction.|||0.753517628|1.89E-07
D1|Convicted offenders who undergo drug testing and treatment while incarcerated and after release are approximately twice as likely to stay drug- and crime-free as those offenders who do not receive testing and treatment.|||-0.607491612|6.12E-07
D1|But when drug use inside prisons is ignored, the demand for drugs runs high.|||-0.641239226|9.66E-06
D1|In this environment, correction officials struggle to keep their prisons drug-free.|||-0.935998738|0.000154028
D1|Often drugs are smuggled in by visitors; sometimes even by compromised correctional staff.|||-0.994541943|9.32E-06
|||||
D1|To maintain order in our prisons, to make effective treatment possible, and to reduce drug-related crime, we can not tolerate drug use and trafficking within the nation's prisons.|||-0.760726273|4.61E-05
D1|Thus, I direct you to:|1||-0.884181738|0.59613305
|||||
D1|(1) Amend the guidelines requiring states receiving federal prison construction grants to submit plans for drug testing, intervention, and treatment to include a requirement that states also submit a baseline report of their prison drug abuse problem.|1||-0.670877159|2.03E-07
D1|In every subsequent year, states will be required to update and expand this information in order to measure the progress they are making towards ridding their correctional facilities of drugs and reducing drug use among offenders under criminal justice supervision.|1||0.917330325|3.78E-07
|||||
D1|(2) Draft and transmit to the Congress legislation that will permit states to use their federal prison construction and substance abuse treatment funds to provide a full range of drug testing, drug treatment, and sanctions for offenders under criminal justice supervision.|1||0.981156468|1.31E-07
|||||
D1|In consultation with states, draft and transmit to the Congress legislation that requires states to enact stiffer penalties for drug trafficking into and within correctional facilities.|1||0.984475315|5.22E-05
|||||
D1|To the best of my knowledge and efforts this has been signed off on by DOJ, ONDCP and WH Counsel.|1||0.994041979|0.011099563
D1|"Some of the added language on ""enforcing coerced abstinence"" are Rahm's rhetorical flourishes."|1||-0.576026618|0.934412
D1|The new language also alludes to including probationers in bullets #1 and #2 (mine and ONDCP's addition; Justice is okay though).|1||-0.961275697|0.038341515
|||||
D1|"This version was forwarded to General McCaffrey tonight for one ""final"" eyeball."|1||-0.98178345|0.51328295
D1|I told ONDCP he'll have to speak to Rahm tomorrow if he has any serious concerns.|1||-0.999420524|0.9495467
|||||
D0|Rahm: I'll drop the other paper off to you tonight before I leave.|||-0.930711091|0.61081713
|||||
D1|Rahm asked Leanne and I to re-draft the state prisons drug directive that's been on the shelf for some months now and get him a copy today.|1||-0.976524591|0.000198273
D1|I just dropped off the attached version and faxed it to DOJ and ONDCP.|||0.691739142|0.87058103
D1|Originally, he wanted it for the radio address, but I think that's no longer in play.|1||-0.988432229|0.027664395
D1|Instead, I believe he wants the directive's imminent signature to make into the coverage tomorrow night on Joe Califano's speech on this topic at the Press Club.|1||-0.979265332|0.028362531
|||||
D1|Also, please note that while the concepts in the directive were originally proposed by DOJ -baseline requirement, promoting increased penalties from smuggling drugs into prisons and using prison construction funds for testing/treatment -- our directive proposes a slightly different mechanism.|1||-0.990425527|0.28203592
D1|I'm suggesting that funds made available to states for testing/treatment be contigent on their enacting tougher penalties for smuggling drugs into prisons (equivalent to what's in the Crime Bill.|1||-0.99955827|0.002058908
|||||
D1|1. Make it a condition of federal education funds â€“ or perhaps Safe & Drugfree funds â€“ that schools have an effective policy of removing disruptive students from the classroom.|1||0.677459776|0.9049358
D1|Not that toothless compromise from IDEA.|1||-0.998742759|0.96995395
D1|We need a good values issue -- I'm sure y'all can work it out.|1||0.996608973|0.9995314
|||||
D1|2. Drug testing (and treatment): I'll send you a chart on the success of random drug testing in the military.|||-0.626458883|0.009957634
D1|Use has dropped from over 25% in 1981 when the program started to 3% in 1995 -- which is one-third the civilian rate.|||-0.999148369|0.00015812
D1|We should find a way to help employers do this (either a handbook or a program), and come up with another proposal for the criminal justice system.|1||-0.994901061|0.000518984
