<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D1|(Alan Cohen will supply material)|||0.999578059|0.013070907
|||||
D1|3. Congressional initiatives:|||0.998671174|0.50327224
|||||
D1|â€¢ (a) Marriage penalties.|||-0.916629195|0.000523425
D1|This is a sympathetic issue, but is costly ($29 billion is one measure of penalties) and administratively complex to completely solve, though less costly targeted options providing limited relief can be designed.|1||-0.916188896|0.9999856
|||||
D1|"Tax incentives for ""stay-home moms""."|||-0.880364418|0.24108627
D1|This issue has been raised in response to the Administration's proposal to expand the child and dependent tax credit.|||-0.952692747|0.5861814
D1|"This will bias the tax system even more strongly against working mothers (who need the credit to offset actual out-of-pocket expenses), while defining ""stay-at-home moms"" in an administratively acceptable manner will be very difficult."|1||-0.999753535|0.998713
|||||
D1|â€¢ (b) Estate tax repeal.|||0.871163368|0.008563094
D1|TRA 97 provided significant immediate relief to owners of businesses, but provided a lengthy schedule (through 2006) for an increase in the estate tax deduction from $600,000 to $1 million, which might be accelerated if necessary to retain the estate tax (which is needed as backstop to income tax);|||-0.717112601|0.001231925
|||||
D1|â€¢ (c) Flat Tax or National Sales Tax.|||-0.93343848|0.15521108
D1|These proposals have strong advocates (who greatly overstate resulting benefits of simplicity and economic growth), but as proposed have many problems, including failure to provide adequate revenue and failure to provide adequate transition relief while significantly shifting burden of tax from high-income taxpayers to others.|1||-0.998801589|0.9997372
|||||
D1|â€¢ (d) Cap tax revenues as a fixed percent of GDP.|||0.999019742|0.9947744
D1|This proposal may have superficial appeal, but could set the stage for runaway deficits and an increase in Federal mandates on States and local governments in lieu of Federal programs.|1||-0.974766314|0.9149385
D1|It might best be fought by getting out the correct facts (average tax rates on most families have gone down, actual tax/GDP ratio is much lower than suggested, etc.).|1||-0.981553078|0.9996432
|||||
D1|â€¢ (e) Coverdell.|||0.977106392|0.004050658
D1|This proposal, which provides tax credits to parents for the cost of their children's private elementary and secondary education, could erode support for high quality public education and will disproportionately favor higher-income families, who are far more able to afford private schooling for their children (even with the tax credit).|1||-0.999922037|0.010314856
D1|"To somewhat mask the unfairness, the proposal would also cover ""supplemental educational expenses"", which are ill-defined, will thus generate administrative difficulties, and will do little to reduce the bias in favor of higher-income families."|1||-0.99818486|0.9989297
|||||
D1|â€¢ (f) IRS restructuring.|||-0.966252148|0.6813455
D1|The House bill meets most of our concerns, and is preferable to earlier (Kerrey-Portrnan) versions and to Roth's likely proposals.|1||0.996823072|0.41826633
D1|The only negatives in the House bill concern inadequate personnel flexibilities and burden of proof and accountant-client privilege issues.|1||0.718101144|0.9996125
|||||
D1|â€¢ (g) Deduction for payroll taxes.|||0.845067561|0.35010073
D1|This proposal is very expensive (about $65 billion annually), and would disproportionately benefit high-income ta.xpayers (both because they have adequate ta.xable income against which the deduction may be offset, and because of the higher-tax rate to which the income being shielded would otherwise have been subject).|1||-0.999610007|0.9999962
|||||
D1|Process for Enacting the President's Targeted Tax Cuts This Year|||0.996481657|0.9928122
|||||
D1|The process for enacting one or many of the President's targeted tax cuts this year comes down to a question of what the possible tax vehicles are this year.|1||-0.963921726|0.9974765
D1|There are a number of possibilities:|||0.993178964|0.6537273
|||||
D1|1. Reconciliation.|||0.996871531|0.002698979
D1|The Budget Resolution could call for a reconciliation bill.|||-0.98093158|0.91025484
D1|Reconciling any paid-for tax cuts is dangerous because the reconciliation bill could also be used as a vehicle for tax cuts that use up some or all of the surpluses -- although if tax cuts that are not paid for are included,|1||-0.995590687|0.99930143
D1|they should subject this year's Budget Resolution to a 60-vote point-of-order in the Senate.|1||-0.994685173|0.98268557
D1|Nonetheless, to protect against reconciliation becoming a vehicle for big tax cuts, we should consider opposing having any reconciliation bill at all this year.|1||-0.820649147|0.8384351
|||||
D1|2. Tax bills that are already in the Senate.|||-0.730535865|0.39087102
D1|There are several tax bills that have already come over to the Senate from the House.|||-0.993564069|0.015684808
D1|This is important because, of course, a new tax bill cannot originate in the Senate.|1||0.952587903|0.6783256
D1|The bills that have already come over include  technical corrections, the Coverdell bill, and one or two bills that undo the line-item veto of certain tax provisions in the last tax bill.|||-0.872333288|0.99931264
D1|These bills could be amended in the Finance Committee or on the floor to include some or all of the President's targeted tax cuts, and then be sent back to the House for conference.|||-0.98415935|0.005560116
D1|Keep in mind that such a tax bill would  not have the protections ofreconciliation on the floor e.g. non-germane amendments can be added.|1||-0.951701045|0.97364366
D1|This could be helpful in adding provisions we like, but it could be harmful if provisions we don't like are added or if the bill gets bogged down with a lot of controversial amendments.|1||-0.980247796|0.9999993
|||||
D1|3. New tax bills originating in the House.|||-0.797872126|0.000637013
D1|Chairman Archer may try to move a bill with provisions that reduce revenues as a percentage of GDP.|||-0.985249102|0.9484481
D1|Most likely, these would be mostly provisions which we don't like.|1||-0.998937905|0.9946359
D1|Once again, if this bill got to the Senate floor, it would not have the protections ofreconciliation.|||-0.998953223|0.35468304
D1|Democrats could bottle it up there.|||-0.717355609|0.9945188
|||||
D1|There are two bills that Chairman Archer may consider must-pass this year, however.|||-0.568125963|0.6100055
D1|One is an extenders bill.|||0.960734248|0.06002149
D1|This would be a good bill to which to try to attach the President's tax cuts.|1||-0.84141165|0.9938664
|||||
D1|Second, if there is a tobacco settlement bill, it will have some tax components -- aside from the payments required of the tobacco companies.|||-0.806207776|0.9525851
D1|For example, the tax treatment of such payments would have clarified in legislation.Â·|||-0.678587437|0.9990232
D1|Thus a tobacco settlement bill could include a tax section to which other tax-related  provisions could  be attached.|||-0.944750607|0.3632958
D1|The tobacco settlement bill-- IF IT MOVES, AND THAT IS A BIG IF --could be an ideal vehicle for targeted tax cuts because we are already advocating using the tobacco settlement to pay for a number of popular spending  initiatives.|1||-0.995075166|0.99998343
D1|Thus the bill could  develop an omnibus character with something for everyone.|1||0.856026173|0.39558944
|||||
D0|COMPARISON OF TAX LIABILITIES OF WORKING FAMILIES (1999 Tax Law Parameters Two-Earner Couple.with $50,000 of Earnings and Two Young Children Current Law President's Proposal House Tax Bill Senate Tax Bill Adjusted Gross Income (AGI)|||0.841162205|0.9981001
D0|[All earnings] $50,000 $50,000 $50,000 $50,000 Standard Deduction $7,300 $7,300 $7,300 $7,300 Personal Exemptions $11,200 $11,200 $11,200 $11,200 Taxable Income $31,500 $31,500 $31,500 $31,500 Income Tax Before Credits $4,725 $4,725 $4,725 $4,725 Employee Payroll Tax (7.65% of earnings) $3,825 $3,825 $3,825 $3,825 Child Credits $0 $1,000 $1,000 $1,000 Income Tax After Credits $4,725 $3,725 $3,725 $3,725 Income and Employee Payroll Taxes After Credits $8,550 $7,550 $7,550 $7,550 Tax Savings Compared to Current Law N.A. $1,000 $1,000 $1,000 Spendable Income $41,450 $42,450 $42,450 $42,450|||0.953736544|0.39048198
|||||
D0|One-Earner Couple with $25,000 of Earnings and Three Young Children Current Law President's Proposal House Tax Bill Senate Tax Bill Adjusted Gross Income (AGI) (All earnings] $25,000 $25,000 $25,000 $25,000 Standard Deduction $7,300 $7,300 $7,300 $7,300 Personal Exemptions $14,000 $14,000 $14,000 $14,000 Taxable  Income $3,700 $3,700 $3,700 $3,700 Income Tax Before Credits $555 $555 $555 $555 Employee Payroll Tax (7.65% of earnings) $1,913 $1,913 $1,913 $1,913 Child Credits $0 $1,222 $0 $0 Earned Income Credit (Refundable) $1,246 $1,246 $1,246 $1,246 Income Tax After Credits ($691) ($1,613) ($691) ($691) Income and Employee Payroll Taxes After Credits $1,222 $0 $1,222 $1,222 Tax Savings Compared to Current Law N.A. $1,222 $0 $0 Spendable Income $23,778 $25,000 $23,778 $23,778|||0.838217139|1.13E-05
|||||
D0|PRESIDENT   CLINTON'S CHILD TAX CREDIT|||-0.957823098|0.9835752
|||||
D0|Working families who pay taxes and play by the rules deserve a tax cut too|||-0.996506214|0.20585276
|||||
D0|TABLE OF CONTENTS|||0.869617879|0.8984354
|||||
D0|I. Fact Sheet of President Clinton's Child Tax Credit|||-0.976965308|0.3526561
|||||
D0|II. Examples of Working Families Who Receive Tax Cut Under President Clinton's Plan but are Shortchanged by Congressional Plans|||-0.883226335|0.99911577
|||||
D0|III. State-by-State Analysis of Working Families Shortchanged by Congressional Tax Cut Plans|||-0.97227031|0.99875057
|||||
D0|IV. Table Showing Child Tax Credits for Families With Incomes Between $18,000 and $30,000 -- Comparison of Alternative Plans.|||-0.992494106|0.9995938
